0,0.962767192166
1,1.03986272841
2,1.01401211819
3,0.994345787724
4,0.981564159233
5,0.986242126182
6,0.998319591709
7,1.00925642891
8,1.01022298025
9,1.01360376339
10,1.01507926363
11,1.01496656653
12,1.00786361821
13,1.00784544839
14,0.997816376832
15,0.984892786928
16,0.98763764006
17,0.993276062171
18,0.998756731964
19,1.00586027588
20,1.00269355142
21,0.994119343677
22,0.98637029211
23,0.976201883654
24,0.956232248162
25,0.947394752313
26,0.939159959548
27,0.935665361417
28,0.899227200688
29,0.848042820081
30,0.762687657363
31,0.664864903369
32,0.596093241279
33,0.58660400089
34,0.657341562227
35,0.764597918619
36,0.867385768365
37,0.935341229663
38,0.973997190182
39,0.995867754409
40,1.00560051309
41,1.00577328471
42,1.01490356289
43,1.01341959111
44,1.00539907161
45,1.00930273229
46,0.998920096143
47,0.995934709323
48,0.988195892624
49,0.988717840226
50,0.996003716474
51,0.999876991278
52,1.00512331072
53,1.00845585842
54,1.02034332663
55,1.01707037372
56,1.01718082116
57,1.01840880916
58,1.01273964117
59,1.01042251957
60,1.01468442142
61,1.01383638199
62,1.01394655002
63,1.01073395612
64,1.01416695794
65,1.01855941039
66,1.01959698802
67,1.01270777902
68,1.01508756987
69,1.01311986162
70,1.00766653885
71,1.00294751606
72,1.00529529954
73,1.01090602552
74,1.01095204235
75,1.01602074804
76,1.01648326739
77,1.01729787146
78,1.01846467523
79,1.01195040917
80,1.01286081279
81,1.00784910473
82,1.01407391143
83,1.01120654758
84,0.999564271564
85,1.00306796305
86,0.988059121416
87,0.97580188272
88,0.983693186241
89,0.991714371406
90,1.00300578184
91,1.01122310528
92,1.01783967661
93,1.01272579105
94,1.00854046834
95,1.0125619415
96,1.01231966562
97,1.00739535681
98,1.01250846423
99,1.01419062447
100,1.00801383255
101,1.00876548115
102,1.00752797074
103,1.00876107077
104,1.00861444698
105,1.00156707269
106,0.99679725017
107,0.995878790921
108,0.983465867712
109,0.972527310798
110,0.954874560055
111,0.931950698143
112,0.893057733424
113,0.870764595447
114,0.88628116224
115,0.920405227121
116,0.947659871205
117,0.959044070165
118,0.958763218468
119,0.950317348934
120,0.927306129362
121,0.923999376756
122,0.941078833762
123,0.965687365197
124,0.984897883355
125,0.99825828398
126,1.00821157577
127,1.01189318608
128,1.01535036214
129,1.01732798357
130,1.01901638013
131,1.01893482117
132,1.01540877999
133,1.01465071771
134,1.01286214355
135,1.01741693884
136,1.01794706186
137,1.01815521215
138,1.01465897989
139,1.01119419733
140,1.00537663335
141,1.0049390369
142,0.993383187176
143,0.982243794722
144,0.969135709396
145,0.950544434857
146,0.953260171847
147,0.956556900429
148,0.964691515115
149,0.973311683913
150,0.986642949173
151,0.993589983195
152,0.99066639818
153,0.995066428223
154,0.999790114075
155,0.99873805374
156,1.00698127208
157,1.00638168496
158,1.00555598401
159,1.01522328217
160,1.01843465286
161,1.02190507949
162,1.02001490852
163,1.02106370398
164,1.01846232731
165,1.01986657064
166,1.02233740374
167,1.02471183473
168,1.02143102351
169,1.02251298871
170,1.01991005519
171,1.01397662978
172,1.02042538861
173,1.01258286545
174,1.01725419063
175,1.02153842113
176,1.01877192652
177,1.02173088985
178,1.02391400318
179,1.02519157921
180,1.01980299984
181,1.01807046837
182,1.01970387616
183,1.02030173861
184,1.01675565619
